id-article-new,id-article,Event-id-country,Event-id-no-country,Event Date 1,Event Date 2,Event-Year,datetime precision,Event-Type 1,Event-Type 2,Event-Type 3,Event-Type 4,nbre-event-type,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of departed people by sea,Number of departed people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,Actors 1,Actors 2,Actors 3,,Sub-actors 1,Sub-actors 2,Sub-actors 3,Sub-actors 4,Sub-actors 5,Sub-actors 6,Sub-actors 7,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Geo-precision,Source-Country,Source-date,Source-Type,Language,Source-Name,Notes,Link to the press article,Notes / Quotes
E097TUN,E83,TUN,TUN83,22-03-2020,,2020,Yes,Social,,,,1,,,,,Details on lockdown,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,OSC (Organisation of civil society),NGO (Non Governmental Organisation),,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,UK,21-04-2020,Written press,English,TheNewArab," Alessandra Bajec 'No work , no money ':African migrants struggle to cope under Tunisia's coronavirus lockdown ",https://english.alaraby.co.uk/english/indepth/2020/4/21/african-migrants-struggle-to-cope-under-tunisias-coronavirus-lockdown,
E098LBY,E84,LBY,LBY84,04-05-2020,,2020,Yes,Social,Health,Security,Movements,4,access to health care,,,,Details on lockdown,jobs,,,,,,Arrival by sea,,,,,,Armed clashes,,,,,,,,,,,,,,,,,Migrants,Smugglers,Coast guards,,IOM,UNHCR,others,,,,,LY-TB-Tarabulus,32,52,"30,68",N,11,11,"14,86",E,LY-MI-Misratah,32,22,40,N,5,5,"24,5",E,LY-ZA-Az Zawiyah,32,45,16,N,43,43,47,E,,,,,,,,,,Approximately,UK,08-05-2020,Written press,English,Reuters,Coronavirus narrows options for migrants buffeted by Libya's war ,https://www.reuters.com/article/us-health-coronavirus-libya-migrants/coronavirus-narrows-options-for-migrants-buffeted-by-libyas-war-idUSKBN22KIMP,
E099LBY,E85,LBY,LBY85,01-03-2020,,2020,No,Movements,Health,,,2,infections,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,22000,,,,,,,Migrants,Authorities,Military,,others,,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,11,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,UK,12-05-2020,Written press,English,Reuters,Coronavirus may push more asylum seekers towards EU:agency ,https://www.reuters.com/article/us-health-coronavirus-eu-migration/coronavirus-may-push-more-asylum-seekers-towards-eu-agency-idUSKBN22O18A,
E100TUN,E86,TUN,TUN86,22-03-2020,,2020,Yes,Social,Health,,,2,quarantine,,,,Details on lockdown,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,Police,,IOM,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,15-05-2020,Written press,English,inkyfada,CONFINED TO PRECARITY : THE IVORIAN VENDORS OF TUNIS,https://inkyfada.com/en/2020/05/15/migrants-workers-tunisia-covid/,
E101TUN,E87,TUN,TUN87,08-05-2020,13-05-2020,2020,Yes,Movements,Health,Social,,3,quarantine,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),Health care,,Governorate,IOM,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,TN-61-Sfax,34,44,26,N,10,45,37,E,TN-82-M‚denine => Zarzis,33,30,10,N,11,7,10,E,,,,,,,,,,Approximately,Tunisia,08-05-2020,Social media,English,IOM Tunisia,IOM Tunisia Aid Response to COVID-19 Bulletin N 6 is available online !,https://tunisia.iom.int,
E102TUN,E88,TUN,TUN88,27-06-2020,19-07-2020,2020,Yes,Movements,Health,,,2,quarantine,,,,,,,,,,,Rescued at sea,,,,,,,,,,,,,,,190,                                                             <1800,,,,,,,Migrants,NGO (Non Governmental Organisation),Authorities,,Governorate,UNHCR,CTR,others,,,,LY-ZA-Az Zawiyah,32,45,16,N,43,43,47,E,TN-82-M‚denine => Zarzis,33,30,,N,11,7,7,E,TN-61-Sfax,34,44,26,N,10,45,37,E,,,,,,,,,,Approximately,Switzeland,31-07-2020,Written press,English,UNHCR,UNHCR operational update,https://reporting.unhcr.org/sites/default/files/UNHCR%20Tunisia%20Operational%20Update-July%202020.pdf,
E103TUN,E89,TUN,TUN89,24-08-2020,,2020,Yes,Movements,Health,,,2,infections,quarantine,,,,,,,,,,Arrivals through borders,,,,,,,,,,2,,,,,,,,,,,,,Migrants,Health care,,,Governorate,,,,,,,TN-33-Le Kef,36,10,10,N,8,42,42,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,24-08-2020,Written press,English,Tunisia News,"TAP: #Tunisia:13 more cases of #COVID19 were recorded Monday afternoon in #Kef governorate, including 2 in citizens from #African sub-Saharan countries who were arrested and placed in quarantine after illegally crossing the border, said local health director.[24 aout 2020]",,
E104TUN,E9,TUN,TUN9,25-06-2020,,2020,No,Social,Health,,,2,risk of infections,access to health care,,,jobs,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Health care,Authorities,,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,USA,07-06-2020,Written press,English,Mixed Migration Centre- Relief web,,https://reliefweb.int/report/tunisia/mmc-north-africa-4mi-snapshot-july-2020-impact-covid-19-refugees-and-migrants-tunisia,MMC North Africa 4Mi Snapshot - July 2020: The impact of COVID-19 on refugees and migrants in Tunisia - a focus on employment and livelihoods
E105TUN,E90,TUN,TUN90,01-06-2020,,2020,No,Social,,,,1,,,,,government actions,Details on lockdown,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,Governorate,UNHCR,,,,,,TN-61-Sfax,34,44,26,N,10,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Switzeland,16-07-2020,Written press,English,UNHCR,Rights of refugees and asylum seekers in Tunisia: important steps forward socio-economic inclusion.,https://reporting.unhcr.org/sites/default/files/UNHCR%20Tunisia%20Special%20Update%20-%2016JUL20.pdf,
E106TUN,E91,TUN,TUN91,01-07-2020,,2020,Yes,Movements,Social,Health,,3,infections,,,,jobs,,,,,,,Arrival by sea,,,,,,,,,,,,,,,6628,,,,,,,,Migrants,Authorities,Smugglers,,,,,,,,,TN-82-M‚denine => Zarzis,33,30,30,N,11,7,7,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,UK,12-08-2020,Written press,English,The Guardian,Entire families are arriving at our shores':Covid drives Tunisian exodus ,https://amp-theguardian-com.cdn.ampproject.org/v/s/amp.theguardian.com/global-development/2020/aug/12/entire-families-are-arriving-at-our-shores-covid-drives-tunisian-exodus?usqp=mq331 AQFKAGWASA%3D&amp-is-v=0.1#referrer=https3A%2F%2Fwww.google.com&amp-tf=From%20%251%24s&amshare=https%3A%2F%2Fwww.theguardian.com%2Fglobal-development%2F2020%2Faug%2F12%Fentire-families-are-arriving-at-our-shores-covid-drives-tunisian-exodus,
E107TUN,E92,TUN,TUN92,11-08-2020,31-07-2020,2020,Yes,Movements,,,,1,,,,,,,,,,,,Arrival by sea,Rescued at sea,Departure by sea,,,,,,,,,,,,,21618,,592,,,,,,Migrants,NGO (Non Governmental Organisation),Authorities,,Governorate,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,France,18-08-2020,Written press,English,Info Migrants,Migrants sea arrivals in Italy up 149%,https://www.infomigrants.net/en/post/26686/migrant-sea-arrivals-in-italy-up-149,
E108TUN,E93,TUN,TUN93,,,,,Movements,,,,1,,,,,,,,,,,,Rescued at sea,,,,,,,,,,,,,,,,,,,,,,,Migrants,Coast guards,Authorities,,Governorate,,,,,,,TN-82-M‚denine => Zarzis,33,30,30,N,11,7,7,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,,Written press,English,Tunisia News,"#Tunisia:14 undocumented migrants from #BenGuerdane were rescued by the coast guard about 15 miles from the port of #Zarzis,#Medenine governorate, after their boat ran aground , spokesperson for the southern coast guard district said Friday.#TAP-En",,
E109TUN,E94,TUN,TUN94,10-09-2020,,2020,Yes,Movements,,,,1,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,51,,,,,,,,Migrants,Coast guards,Military,,Governorate,,,,,,,TN-53-Mahdia,35,30,17,N,11,3,44,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,10-09-2020,Written press,English,Agence Tunis Afrique Presse ,"#Tunisia:Coast guards in #Mahdia, on Thursday, thwarted an illegal migration operation to #ltaly and arrested 51 people , incl. An infant,3 women,minors as well as wanted people,said a Coast Guard source.",https://bit.ly/3ijctm7,
E110TUN,E95,TUN,TUN95,15-08-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Arrival by sea,,,,,,,,,,,,,,,728,,,,,,,,Migrants,NGO (Non Governmental Organisation),Authorities,,others,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,UK,18-08-2020,Written press,English,The Times,Italy offers Tunis 11 euros million to stop flow of migration ,https://www.thetimes.co.uk/article/italy-offers-tunis-11m-to-stop-flow-of-migrants-ctrm6nsqc,
E111LBY,E96,LBY,LBY96,01-03-2020,,2020,No,Social,Health,,,2,infections,access to health care,,,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),Health care,,UNHCR,others,,,,,,LY-TB-Tarabulus,32,52,"30,68",N,11,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Switzeland,16-07-2020,Written press,English,UNHCR,UNHCR helps re-open health centre during lockdown in Libya,https://www.unhcr.org/news/stories/2020/7/5f0ffb954/unhcr-helps-re-open-health-centre-during-lockdown-libya.html,
E112LBY,E97,LBY,LBY97,27-07-2020,,2020,Yes,Movements,Security,,,2,,,,,,,,,,,,Arrival by sea,Departure by sea,,,,,Armed clashes,,,,,,,,,70,,70,,,,,,Migrants,NGO (Non Governmental Organisation),Authorities,,Governorate,IOM,UNHCR,,,,,LY-MB-Al Marqab => Khoms,32,38,59,N,14,15,52,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,UK,28-07-2020,Written press,English,Reuters,Three migrants shot dead in Libya after failed crossing to Europe,https://www.reuters.com/article/us-libya-migrants/three-migrants-shot-dead-in-libya-after-failed-crossing-to-europe-idUSKCN24T227,
E113LBY,E98,LBY,LBY98,01-05-2020,,2020,No,Movements,Security,,,2,,,,,,,,,,,,Arrival by sea,,,,,,Killings,,,,,,,,,70,,,,,,,,Migrants,NGO (Non Governmental Organisation),Authorities,,Governorate,IOM,UNHCR,,,,,LY-MB-Al Marqab => Khoms,32,38,59,N,14,15,52,E,LY-TB-Tarabulus,32,52,"30,68",N,11,11,"30,68",E,LY-MI-Misratah => Bani Walid,31,44,"43,94",N,59,59,"0,74",E,LY-JG-Al Jabal al Gharbi => Mizda,31,26,42,N,58,58,59,E,Approximately,USA,28-07-2020,Written press,English,The Washington Post ,UN says Libyan authorities shot dead 3 Sudanese migrants ,https://www.washingtonpost.com/word/africa/un-says-libyan-authorities-shot-dead-two-sudanese-migrants/2020/07/28/c170c8a0-d0cf-11ea-826b-cc394d824e35-story.html,
E114LBY,E99,LBY,LBY99,01-03-2020,,2020,Yes,Movements,Security,Health,,3,risk of infections,,,,,,,,,,,Departure by sea,,,,,,Killings,,,,,,,,,,,,,,,3800,,Migrants,NGO (Non Governmental Organisation),Health care,,others,,,,,,,LY-MB-Al Marqab => Khoms,32,38,59,N,14,15,52,E,LY-MI-Misratah,32,22,40,N,5,5,"24,5",E,,,,,,,,,,,,,,,,,,,Approximately,USA,29-07-2020,Written press,English,Rescue.org,Over 200 children stopped at sea and sent to Libyan detention centres; IRC calls for their relase ,https://www.rescue.org/press-release/over-200-children-stopped-sea-and-sent-libyan-detention-centres-irc-calls-their,
F001TUN,F1,TUN,TUN1,29-01-2020,,2020,No,Social,Health,,,2,risk of infections,,,,jobs,government actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,02-06-2020,Written press,French,Leaders,"Yossra Kallali: R‚flexion sur l'impact de Covid-19 sur les migrants, et la migration",https://www.leaders.com.tn/article/30036-yossra-kallali-reflexion-sur-l-impact-de-covid-19-sur-les-migrants-et-la-migration,
F002TUN,F10,TUN,TUN10,2020-04-05,2020-04-07,2020,Yes,Social,,,,1,,,,,accomodation,Details on lockdown,OSC actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,OSC (Organisation of civil society),,Governorate,Mayorship,others,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,TN-12-L'Ariana,36,51,45,N,10,11,44,E,,,,,,,,,,,,,,,,,,,Sure,Russia,2020-04-14,Written press,French,Sputnik  news,"Covid-19 en Tunisie: face au calvaire des Subsahariens, un ‚lan de solidarit‚ in‚dit",https://fr.sputniknews.com/maghreb/202004141043553180-covid-19-en-tunisie-face-au-calvaire-des-subsahariens-un-elan-de-solidarite-inedit/,
A079TUN,F101,TUN,TUN101,01-01-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,Rescued at sea,,,,,,,,,,,,,,,,,,,,,,Migrants,Coast guards,,,,,,,,,,TN-53-Mahdia,35,30,17,N,11,3,44,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,14-07-2020,Written press,Arabic,alsabah newspaper,"?????? ?????? ""????"" ??? ??????? ... ? ?????? ??????? ???? ""????? ???????""",http://www.assabah.com.tn/article/168514/%D8%B9%D8%A7%D8%A6%D9%84%D8%A7%D8%AA-%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D8%A9-%C2%AB%D8%AA%D8%AD%D8%B1%D9%82%C2%BB-%D9%86%D8%AD%D9%88-%D8%A7%D9%84%D9%85%D8%AC%D9%87%D9%88%D9%84%D9%88%D8%A7%D9%84%D9%87%D8%B1%D9%88%D8%A8-%D8%A7%D9%84%D8%AC%D9%85%D8%A7%D8%B9%D9%8A-%D9%8A%D9%86%D8%B9%D8%B4-%C2%AB%D9%82%D9%88%D8%A7%D8%B1%D8%A8-%D8%A7%D9%84%D8%A3%D8%B4%D8%A8%D8%A7%D8%AD%C2%BB?fbclid=IwAR3Pb1ZbixYj4Fu948TlcvbobhaepQH5ROsAtT7CJEt7Zjy0KfWT1i6WVlE,
A080TUN,F102,TUN,TUN102,01-08-2020,,2020,No,Social,,,,1,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,17-08-2020,Written press,Arabic,alarabi aljadid,????? ????? ????????? ???????? ??????? ?? ????... ?????? ?? ????? ?????,https://www.alaraby.co.uk/%D9%85%D8%B1%D8%A7%D9%83%D8%B2-%D8%A5%D9%8A%D9%88%D8%A7%D8%A1-%D9%84%D9%84%D9%85%D9%87%D8%A7%D8%AC%D8%B1%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%B5%D8%A7%D8%A8%D9%8A%D9%86-%D8%A8%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D9%81%D9%8A-%D8%AA%D9%88%D9%86%D8%B3,
F003TUN,F11,TUN,TUN11,2020-03-22,,2020,No,Social,,,,1,,,,,jobs,Details on lockdown,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,NGO (Non Governmental Organisation),,Governorate,Mayorship,IOM,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,2020-05-20,Written press,French,Inkyfada,"VENDEUSES IVOIRIENNES · TUNIS, CONFINES DANS LA PRCARIT",https://inkyfada.com/fr/2020/05/20/vendeuses-migrantes-covid-tunisie/,
A081TUN,F113,TUN,TUN113,29-06-2020,29-06-2020,2020,No,Movements,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,,,,,,,,TN-11-Tunis,36,48,3,,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,29-06-2020,Written press,Arabic,hakaek online,??????? ?? ??????? ????? ?????? ???? ??????? ???????? ???????,https://www.hakaekonline.com/article/121172/%D8%A7%D9%84%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%B9%D9%86-%D8%A7%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D8%AA%D9%8A%D8%B3%D9%8A%D8%B1-%D8%B9%D9%88%D8%AF%D8%A9-%D8%A7%D9%84%D8%AC%D8%A7%D9%84%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%B3%D9%8A%D8%A9-%D8%A8%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC,
A082TUN,F114,TUN,TUN114,01-07-2020,01-07-2020,2020,No,Movements,Social,,,2,,,,,jobs,,,,,,,Departures,,,,,,,,,,,,,,,,,,,,,,,Migrants,NGO (Non Governmental Organisation),,,IOM,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,24-07-2020,Written press,Arabic,Migrant news,???? ???? ??? ??? ???? ?? ?????? ????? ?? ??? ????????????? ???????,https://www.infomigrants.net/ar/post/26221/%D8%AA%D9%88%D9%86%D8%B3-%D8%AA%D8%B7%D9%84%D9%82-%D8%A3%D9%88%D9%84-%D9%85%D8%B3%D8%AD-%D8%B4%D8%A7%D9%85%D9%84-%D8%B9%D9%86-%D8%A7%D9%84%D9%87%D8%AC%D8%B1%D8%A9-%D9%8A%D8%B3%D8%A7%D8%B9%D8%AF-%D9%81%D9%8A-%D9%88%D8%B6%D8%B9-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A7%D8%AA%D9%87%D8%A7-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9,
A083TUN,F115,TUN,TUN115,01-07-2020,,2020,No,Movements,,,,1,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,2500,,,,,,,Migrants,,,,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Qatar,12-10-2020,Written press,Arabic,alroeya,100 ????? ??????.. ????? ?????? ??? ??????? ???? ??? ???????,https://www.alroeya.com/60-64/2154136-100-%D9%85%D9%87%D8%A7%D8%AC%D8%B1-%D9%8A%D9%88%D9%85%D9%8A%D8%A7-%D9%82%D9%88%D8%A7%D8%B1%D8%A8-%D8%A7%D9%84%D9%87%D8%AC%D8%B1%D8%A9-%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D8%B4%D8%B1%D8%B9%D9%8A%D8%A9-%D8%AA%D8%BA%D8%B1%D9%82-%D8%AC%D8%B2%D8%B1-%D8%A5%D9%8A%D8%B7%D8%A7%D9%84%D9%8A%D8%A7?fbclid=IwAR2N0zDmBO-SuEcmN4HrFcf4VnK7qNbZ8hPPQ_uAlzl91a926W6KDK4kJMc,
A084TUN,F116,TUN,TUN116,10-07-2020,,No,,Movements,Social,,,2,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,5 families,,,,,,,,Migrants,,,,,,,,,,,TN-53-Mahdia,35,30,17,N,11,3,44,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,22-07-2020,Written press,Arabic,Alikhbariya Attounsia,"????: ""??????"" ????? ??? ????? ????? !
",http://alikhbariaattounsia.com/ar/article/5358/%D8%AA%D9%88%D9%86%D8%B3-%D8%A7%D9%84%D8%AD%D8%B1%D9%82%D8%A9-%D8%AA%D8%AA%D8%AD%D9%88%D9%84-%D8%A5%D9%84%D9%89-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%B9%D8%A7%D8%A6%D9%84%D9%8A?fbclid=IwAR3RmnU2YqPttiAu-MQmRIYCxQB14zeMOIb5pnJLUbQzmnN7HCKbx7qTXvA,
F004TUN,F117,TUN,TUN117,08-05-2020,,2020,Yes,Social,,,,1,,,,,NGOs actions,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,,,,Governorate,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,08-04-2020,Written press,French,Tunisie Num‚rique,Tunisie: Le visa de s‚jour accord‚ aux ‚trangers restera valide jusqu'… la fin de la crise du coronavirus,https://www.tunisienumerique.com/tunisie-le-visa-de-sejour-accorde-aux-etrangers-restera-valide-jusqua-la-fin-de-la-crise-du-coronavirus/?fbclid=IwAR3lny1vsTJF4dJXhWi5vBblrU4Gt5MpdyafpFAd-qCgg1gEyD58KiwO83Q,
F005TUN,F118,TUN,TUN118,2020-04-30,,2020,No,Social,,,,1,,,,,OSC actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,OSC (Organisation of civil society),Authorities,,,others,Governorate,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,2020-04-30,Written press,French,La Presse,"Des migrants au Centre El Ouardia priv‚s de leur libert‚ sans garanties judiciaires
",https://lapresse.tn/60572/des-migrants-au-centre-el-ouardia-prives-de-leur-liberte-sans-garanties-judiciaires/?fbclid=IwAR0KNbpzYSDhi3rKMC8v_tPx48ovwWLq8XakrdmTtVf_yedvlr4dBJWcklk,
F006TUN,F119,TUN,TUN119,2020-04-24,,2020,No,Social,,,,1,,,,,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Migrants,Authorities,OSC (Organisation of civil society),,,,,,,,,TN-11-Tunis,36,48,3,N,10,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Approximately,Tunisia,2020-04-24,Radio,French,shems FM,"Num‚ro vert pour venir en aide aux migrants ‚tablis en Tunisie
",https://www.shemsfm.net/amp/fr/actualites_tunisie-news_news-nationales/248374/numero-vert-pour-venir-en-aide-aux-migrants-etablis-en-tunisie,
