,Event Date 1,Event Date 2,Event-Type 1,Event-Type 2,Event-Type 3,Event-Type 4,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Source-Country,Source-date,Source-Type,Language,City,City code,Country
304,01-05-2020,,Social,,,,,,,,jobs,NGOs actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,LY-MI-Misratah,32.0,22.0,40,N,15.0,5,24,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,01-05-2020,Video,French,Misratah,LY-MI,Libya
305,01-04-2020,,Security,Health,Social,,risk of infections,access to health care,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-SB-Sabha,27.0,2,,N,14.0,26.0,,E,,,,,,,,,,,,,,,,,,,Qatar,04-04-2020,Written press,English,tripoli,LY-TB,Libya
306,30-03-2020,,Social,Health,,,access to health care,,,,Details on lockdown,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,12-04-2020,Written press,French,tripoli,LY-TB,Libya
307,01-05-2020,,Movements,Health,Social,,quarantine,,,,NGOs actions,government actions,,,,,,Departures,,,,,,,,,,,764.0,,,,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,48.0,0,E,NE-8-Niamey,13.0,30.0,31,N,2.0,6.0,40,E,,,,,,,,,,Tunisia,12-05-2020,Written press,French,Agadez,NE-1,Niger
308,15-04-2020,,Social,,,,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,,,,,,,,,,China,16-04-2020,Written press,French,Tunis,TN-11,Tunisia
309,18-03-2020,,Security,Social,,,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,23-03-2020,Written press,French,tripoli,LY-TB,Libya
310,19-03-2020,18-03-2020,Social,,,,,,,,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,TN-82-Mdenine => Ben Gardane,33.0,8,20,N,11.0,13.0,0,E,LY-SB-Sabha,27.0,2.0,,N,14.0,26.0,,E,,,,,,,,,,Algrie ,22-03-2020,Written press,French,tripoli,LY-TB,Libya
311,,,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soudan,05-05-2020,Radio,English,tripoli,LY-TB,Libya
312,,,Security,Social,,,,,,,Details on lockdown,accomodation,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,29-04-2020,Written press,English,tripoli,LY-TB,Libya
313,07-05-2020,01-04-2020,Movements,Security,Social,,,,,,NGOs actions,,,,,,,,,,,,,Armed clashes,Killings,,,,,,,24( 07/05/2020) / 280 ( 01/04/2020),,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,,,,,,,,,,,,,,,,,,,France,08-05-2020,Written press,French,tripoli,LY-TB,Libya
314,,,Social,,,,,,,,government actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-NQ-An Nuqat al Khams => Ras Ajdir,33.0,8.0,"55,043",N,11.0,33,"32,044",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,11-03-2020,Written press,French,An Nuqat al Khams,LY-NQ,Libya
315,01-04-2020,,Movements,Social,,,,,,,NGOs actions,,,,,,,deportation,,,,,,,,,,,,,,,,,,,,160,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-8-Niamey,13.0,30,31,N,2.0,6.0,40,E,,,,,,,,,,,,,,,,,,,France,29-04-2020,Written press,French,tripoli,LY-TB,Libya
316,27-04-2020,28-04-2020,Social,,,,,,,,NGOs actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,29-04-2020,Written press,French,tripoli,LY-TB,Libya
317,29-06-2020,19-06-2020,Movements,,,,,,,,,,,,,,,Rescued at sea,deportation ,,,,,,,,,,,,,43(29/06/2020)   /   67(19/06/2020)                ,,,,,,93,LY-NQ-An Nuqat al Khams => Zuwara,32.0,56.0,,N,12.0,5,,E,IT-82-Sicilia,37.0,35,"59,85",N,14.0,0.0,"55,36",E,,,,,,,,,,,,,,,,,,,France,29-06-2020,Written press,French,An Nuqat al Khams,LY-NQ,Libya
318,25-06-2020,28-06-2020,Movements,Social,,,,,,,NGOs actions,,,,,,,Deportation,Rescued at sea,,,,,,,,,,,,,184( 28/06/2020)    118,,,,,,363,LY-MB-Al Marqab => Khoms,32.0,38.0,59,N,14.0,15,52,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,29-06-2020,Written press,French,Al Marqab,LY-MB,Libya
319,24-05-2020,01-04-2020,Movements,,,,,,,,OSC actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,800,400,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,03-06-2020,Written press,French,Sicilia,IT-82,Italy
320,2020-04-16,2020-04-19,Health,Social,,,risk of infections,access to health care,,,OSC actions,government actions,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-20,Radio,French,Tunis,TN-11,Tunisia
321,,,Movements,Social,,,,,,,OSC actions,,,,,,,Dying when crossing borders,,,,,,,,,,,,,20.0,,,,,,,,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39,"5,465",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,31-05-2020,Written press,French,Agadez,NE-1,Niger
322,08-07-2020,21-06-2020,Social,Health,Movements,,quarantine,infections,,,government actions,,,,,,,Rescued at sea,,,,,,,,,,28.0,200.0,,,200,,,,,,300,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,IT-82-Sicilia,37.0,35,"59,85",N,14.0,0.0,"55,36",E,,,,,,,,,,,,,,,,,,,France,09-07-2020,Written press,French,tripoli,LY-TB,Libya
323,24-05-2020,25-05-2020,Movements,,,,,,,,,,,,,,,Deportation ,,,,,,,,,,,,,,,,,,,,317(24/05/2020) / 70( 25/05/2020) ,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isral,26-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
324,23-05-2020,,Social,Movements,Health,,quarantine,,,,NGOs actions,accomodation,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,250,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,NE-1-Agadez => Madama,21.0,56,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,,,,,,,,,,France,26-05-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
325,25-05-2020,,Movements,Social,,,,,,,NGOs actions,,,,,,,Dying in sea,Deportation,Rescued at sea,,,,,,,,,,2,,85,,,,,,315,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,LY-NQ-An Nuqat al Khams => Zuwara,32.0,56,0,N,12.0,5.0,0,E,,,,,,,,,,,,,,,,,,,France,26-05-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
326,08-07-2020,29-06-2020,Movements,Social,,,,,,,NGOs actions,,,,,,,Deportation ,Dying in sea,,,,,,,,,,,7,,299,,,,,,18,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,09-07-2020,Written press,Arabic,tripoli,LY-TB,Libya
327,10-06-2020,,Movements,Social,,,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,185,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,10-06-2020,Written press,French,tripoli,LY-TB,Libya
328,01-06-2020,,Movements,Health,,,quarantine,,,,,,,,,,,Arrivals through borders,,,,,,,,,,,11.0,,,,,11,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,01-06-2020,Radio,Arabic,Tunis,TN-11,Tunisia
329,,,Social,Security,,,,,,,NGOs actions,Details on lockdown,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,19-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
330,14-04-2020,,Security,Social,Health,,risk of infections,access to health care,,,Details on lockdown,jobs,accomodation,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,23-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
331,2020-04-08,2020-04-10,Social,,,,,,,,OSC actions,government actions,accomodation,jobs,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-13,Written press,French,Tunis,TN-11,Tunisia
332,24-04-2020,,Movements,Social,,,,,,,NGOs actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,3000,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,29-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
333,,,Social,,,,,,,,Details on lockdown,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-1-Agadez,16.0,58,0,N,7.0,59.0,0,E,,,,,,,,,,,,,,,,,,,United Arab Emirates,10-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
334,,,Health,Social,,,access to health care,risk of infections,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,13-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
335,01-04-2020,,Social,Health,,,risk of infections,,,,Details on lockdown,jobs,accomodation,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-ZA-Az Zawiyah,32.0,45,16,N,12.0,43.0,47,E,,,,,,,,,,,,,,,,,,,UK,08-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
336,05-05-2020,,Social,Security,,,,,,,Details on lockdown,accomodation,jobs,NGOs actions,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Libya,12-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
337,29-04-2020,,Movements,Social,,,,,,,jobs,Details on lockdown,NGOs actions,government actions,,,,Arrival by sea,,,,,,,,,,,,,,,79,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qatar,15-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
338,01-05-2020,,Social,Movements,Health,,quarantine,,,,Details on lockdown,government actions,NGOs actions,,,,,Arrivals through borders,,,,,,,,,,,764.0,,,,,33,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Dirkou,19.0,0,5,N,12.0,53.0,"34,8",E,NE-1-Agadez => Madama,21.0,56.0,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,Egypt,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
339,,,Security,Social,,,,,,,Details on lockdown,NGOs actions,,,,,,,,,,,,Armed clashes,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,LY-ZA-Az Zawiyah => Sabratha,32.0,47,32,N,12.0,29.0,3,E,LY-ZA-Az Zawiyah => Sorman,32.0,45.0,24,N,12.0,34.0,18,E,,,,,,,,,,Qatar,19-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
340,,,Movements,Social,,,,,,,government actions,,,,,,,Arrival by sea,,,,,,,,,,,,,,,425,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,United Arab Emirates,07-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
341,20-05-2020,,Social,Health,Movements,Security,access to health care,quarantine,risk of infections,infections,NGOs actions,OSC actions,Details on lockdown,accomodation,government actions,,,Rescued when crossing borders,,,,,,Armed clashes,,,,,250.0,,,250,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,NE-1-Agadez => Madama,21.0,56,"57,811",N,13.0,39.0,"5,465",E,,,,,,,,,,,,,,,,,,,UK,06-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
342,2020-03-17,,Social,,,,,,,,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-14,Written press,French,Tunis,TN-11,Tunisia
343,14-04-2020,,Social,Movements,,,,,,,government actions,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,France,14-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
344,23-05-2020,24-05-2020,Movements,,,,,,,,government actions,,,,,,,Deportation,Dying in sea,,,,,,,,,,,2,,,,,,,70(23/05/2020)/ 317(24/05/2020),,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Russia,26-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
345,09-06-2020,,Social,,,,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,09-06-2020,Radio,Arabic,tripoli,LY-TB,Libya
346,14-05-2020,28-05-2020,Social,Movements,,,,,,,government actions,NGOs actions,Details on lockdown,,,,,Arrival by sea,Rescued at sea,Deportation,,,,,,,,,,,,679,200,,,,679,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,LY-SB-Sabha,27.0,2,,N,14.0,26.0,,E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,UK,16-06-2020,Written press,Arabic,tripoli,LY-TB,Libya
347,01-05-2020,,Social,Movements,,,,,,,government actions,,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,300,,,,,,,NE-8-Niamey,13.0,30.0,31,N,2.0,6,40,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,,,,,,,,,,Jordan,15-05-2020,Written press,Arabic,Niamey,NE-8,Niger
348,09-05-2020,,Movements,Security,,,,,,,,,,,,,,Dying when crossing borders,Rescued when crossing borders,Arrivals through borders,Departures,,,abandonned in desert,,,,,1600.0,,,300,,,,,,,NE-1-Agadez,16.0,58.0,0,N,7.0,59,0,E,NE-1-Agadez => Assamaka,19.0,22,0,N,5.0,48.0,0,E,NE-1-Agadez => Dirkou,19.0,0.0,5,N,12.0,53.0,"34,8",E,,,,,,,,,,UK,09-05-2020,Written press,Arabic,Agadez,NE-1,Niger
349,,,Social,,,,,,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-SB-Sabha,27.0,2.0,,N,14.0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,17-05-2020,Written press,Arabic,Sabha,LY-SB,Libya
350,30-01-2020,30-01-2020,Movements,Social,,,,,,,NGOs actions,government actions,OSC actions,Details on lockdown,,,,Deportation,,,,,,,,,,,,,,,,,,,,947,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,IT-RM-Roma,41.0,53,35,N,12.0,28.0,58,E,,,,,,,,,,,,,,,,,,,USA,06-04-2020,Written press,Arabic,tripoli,LY-TB,Libya
351,13-06-2020,,Health,Social,Movements,,risk of infections,infections,access to health care,quarantine,Details on lockdown,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,LY-SB-Sabha,27.0,2.0,,N,14.0,26,,E,LY-TB-tripoli,32.0,52,"30,38",N,13.0,11.0,"14,86",E,,,,,,,,,,,,,,,,,,,France,13-06-2020,Video,French,Sabha,LY-SB,Libya
352,,,Social,,,,,,,,OSC actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-17,Written press,French,,,
353,17-06-2020,,Movements,Social,,,,,,,government actions,NGOs actions,,,,,,Rescued at sea,Deportation,,,,,,,,,,,,,238,,,,,458,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,,,,,,,,,,France,18-06-2020,Written press,French,Az Zawiyah,LY-ZA,Libya
354,20-06-2020,,Movements,Social,Health,,quarantine,,,,government actions,NGOs actions,,,,,,Arrival by sea,,,,,,,,,,,67.0,,,,67,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,IT-82-Sicilia,37.0,35,"59,85",N,14.0,0.0,"55,36",E,,,,,,,,,,,,,,,,,,,France,23-06-2020,Radio,French,tripoli,LY-TB,Libya
355,28-03-2020,,Social,Health,,,access to health care,,,,government actions,Details on lockdown,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,LY-MI-Misratah,32.0,22.0,40,N,15.0,5,43975,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,29-03-2020,Written press,French,Misratah,LY-MI,Libya
356,27-04-2020,,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Senegal,28-04-2020,Written press,French,tripoli,LY-TB,Libya
357,,,Social,Health,,,risk of infections,access to health care,,,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,IT-RM-Roma,41.0,53.0,35,N,12.0,28.0,58,E,,,,,,,,,,UK,11-05-2020,Written press,French,tripoli,LY-TB,Libya
358,26-05-2020,,Security,Health,Movements,Social,infections,risk of infections,,,Details on lockdown,,,,,,,Departure by sea,Rescued at sea,,,,,,Kidnap,Armed clashes,,1.0,,,,,,,,,,,LY-TB-tripoli,32.0,52.0,"30,38",N,13.0,11,"14,86",E,LY-TB-AlZintan,31.0,54,47,N,12.0,16.0,,E,MT-60-Valletta,35.0,53.0,52,N,14.0,30.0,45,E,,,,,,,,,,France,27-05-2020,Written press,French,tripoli,LY-TB,Libya
359,30-03-2020,,Social,,,,,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,13-05-2020,Written press,Arabic,tripoli,LY-TB,Libya
360,01-04-2020,,Social,Security,Movements,,,,,,NGOs actions,,,,,,,Departure by sea,Rescued at sea,,,,,Killings,,,,,,,,400,,,,,,,LY-ZA-Az Zawiyah => Sorman,32.0,45.0,24,N,12.0,34,18,E,LY-ZA-Az Zawiyah => Sabratha,32.0,47,32,N,12.0,29.0,3,E,,,,,,,,,,,,,,,,,,,USA,17-04-2020,Written press,Arabic,Az Zawiyah,LY-ZA,Libya
361,,,Social,,,,,,,,NGOs actions,government actions,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,04-05-2020,Written press,French,tripoli,LY-TB,Libya
362,,,Social,,,,,,,,jobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belguim,2020-05-03,Written press,French,Sfax,TN-61,Tunisia
363,,,Social,,,,,,,,jobs,government actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,03-05-2020,Written press,French,Sfax,TN-61,Tunisia
364,01-01-2020,07-06-2020,Social,Movements,,,,,,,government actions,NGOs actions,,,,,,Arrival by sea,,,,,,,,,,,,,,,01/01/2020 / 07/06/2020 ( 5472),,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,IT-RM-Roma,41.0,53,35,N,12.0,28.0,58,E,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11.0,"14,86",E,TN-11-Tunis,36.0,48.0,3,N,10.0,10.0,48,E,France,09-06-2020,Radio,French,Sicilia,IT-82,Italy
365,22-07-2020,,Movements,,,,,,,,,,,,,,,Rescued at sea,,,,,,,,,,,,,,131,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,22-07-2020,Written press,French,tripoli,LY-TB,Libya
366,03-06-2020,,Movements,Social,,,,,,,government actions,,,,,,,Rescued at sea,,,,,,,,,,,,,,425,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,MORROCO,04-06-2020,Written press,French,tripoli,LY-TB,Libya
367,01-07-2020,02-07-2020,Movements,Social,Health,,quarantine,,,,accomodation,,,,,,,Rescued at sea,,,,,,,,,,28.0,28.0,,,180    /    28 (28/06/2020)    ,,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,LY-TB-Tarabulus,32.0,52,"30,68",N,13.0,11.0,"14,86",E,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0.0,"55,36",E,,,,,,,,,,France,03-07-2020,Written press,French,Sicilia,IT-82,Italy
368,,,Movements,Social,,,,,,,NGOs actions,accomodation,,,,,,Deportation,,,,,,,,,,,,,,,,,,,,,NE-1-Agadez => Assamaka,19.0,22.0,0,N,5.0,48,0,E,NE-1-Agadez => Arlit,18.0,44,0,N,7.0,23.0,0,E,,,,,,,,,,,,,,,,,,,France,02-07-2020,Written press,French,Agadez,NE-1,Niger
369,,,Movements,Social,Security,,,,,,government actions,NGOs actions,,,,,,Rescued at sea,,,,,,Kidnap,,,,,,,,,,,,,,,LY-ZA-Az Zawiyah,32.0,45.0,16,N,12.0,43,47,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,05-07-2020,Written press,French,Az Zawiyah,LY-ZA,Libya
370,01-06-2020,,Movements,Social,,,,,,,government actions,NGOs actions,,,,,,Dying in sea,,,,,,,,,,,,61,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,06-07-2020,Written press,Arabic,Sfax,TN-61,Tunisia
371,30-03-2020,,Movements,Social,,,,,,,government actions,,,,,,,Deportation ,,,,,,,,,,,,,,,,,,,,160,LY-KF-AlKufrah,24.0,11.0,,N,23.0,17,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,31-03-2020,Social media,Arabic,AlKufrah,LY-KF,Libya
372,,,Movements,,,,,,,,,,,,,,,Deportation,,,,,,,,,,,,,,,,,,,,1400,LY-TB-Tarabulus,32.0,52.0,"30,68",N,13.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,28-04-2020,Social media,French,tripoli,LY-TB,Libya
373,01-05-2020,,Movements,,,,,,,,,,,,,,,Departure by sea,,,,,,,,,,,,,,,,,,,,,IT-82-Sicilia => Lampedusa,35.0,31.0,,N,12.0,35,,E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,LY-TB-tripoli,32.0,53.0,"30,68",N,13.0,11.0,"14,86",E,,,,,,,,,,UK,01-05-2020,research reporrt,English,Sicilia,IT-82,Italy
